melding_id,tijdstip,locatie,apparaat,melding_type,urgentie,tekst
d98fafd2-9954-4347-88e1-d76a38628ea9,2025-01-10 01:23:52,Echteld,bewegingssensor,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Echteld om 2025-01-10 01:23:52.
3bfde8e8-8a0a-45fa-b7ab-51cccacd2ca7,2025-02-10 08:32:58,Berkenwoude,watermelder,waterlekkage,middel,Automatische melding van waterlekkage ontvangen van watermelder in Berkenwoude om 2025-02-10 08:32:58.
e2d7e7d4-aa06-4d91-bd5f-4ff1a7564d06,2025-02-09 06:22:19,Aalden,medisch alarm,paniekknop geactiveerd,laag,Automatische melding van paniekknop geactiveerd ontvangen van medisch alarm in Aalden om 2025-02-09 06:22:19.
a2aa0fce-949d-427d-9344-a8f0a6a96ae4,2025-05-02 12:18:46,Plasmolen,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Plasmolen om 2025-05-02 12:18:46.
a662254d-614a-4ad4-8edc-bdf00e0a850b,2025-01-25 16:59:40,Rha,smartwatch,valdetectie,middel,Automatische melding van valdetectie ontvangen van smartwatch in Rha om 2025-01-25 16:59:40.
78c6d373-55b4-402c-9586-92349732f4f3,2025-01-07 14:02:31,Meteren,deursensor,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van deursensor in Meteren om 2025-01-07 14:02:31.
77f2b504-ede8-4348-9075-27266c74feea,2025-02-05 11:40:12,Breezanddijk,slimme deurbel,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Breezanddijk om 2025-02-05 11:40:12.
e09c447f-2613-472d-800d-2727706942c8,2025-03-21 02:43:22,Midlum,rookmelder,rookdetectie,hoog,Automatische melding van rookdetectie ontvangen van rookmelder in Midlum om 2025-03-21 02:43:22.
623fd7dc-f3c1-43d7-b5a4-df266cd8f567,2025-03-23 07:14:15,Tollebeek,slimme deurbel,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Tollebeek om 2025-03-23 07:14:15.
a314d675-9a1a-4537-9481-c4e863d1d432,2025-04-07 05:25:13,Cuijk,rookmelder,rookdetectie,middel,Automatische melding van rookdetectie ontvangen van rookmelder in Cuijk om 2025-04-07 05:25:13.
60f31440-ad03-4b78-9a1b-f185fd2ce64c,2025-04-28 00:57:57,Leerdam,bewegingssensor,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Leerdam om 2025-04-28 00:57:57.
69434bb8-f6b1-4247-b3c6-9026d74f0f08,2025-01-31 19:57:27,'t Loo Oldebroek,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in 't Loo Oldebroek om 2025-01-31 19:57:27.
f70443ac-b549-4d48-b0d2-2e3eefd2fe41,2025-01-01 10:47:53,Den Ilp,deursensor,deur geforceerd,hoog,Automatische melding van deur geforceerd ontvangen van deursensor in Den Ilp om 2025-01-01 10:47:53.
108f7ed9-14e8-4633-bac5-2cba714fa46b,2025-03-03 20:26:36,Vredenheim,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Vredenheim om 2025-03-03 20:26:36.
cc60875f-63c1-43a0-8d79-f8464786afe2,2025-02-10 22:16:35,Boekel,smartwatch,valdetectie,laag,Automatische melding van valdetectie ontvangen van smartwatch in Boekel om 2025-02-10 22:16:35.
3de6cf15-7cc3-4a02-b2bc-fac587c3ff30,2025-02-06 03:45:10,Norg,slimme deurbel,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Norg om 2025-02-06 03:45:10.
809ed164-86cf-489d-9f74-127b5801d546,2025-02-18 09:23:32,IJzendoorn,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in IJzendoorn om 2025-02-18 09:23:32.
3f8a483c-0858-4681-842b-3e1da98eec14,2025-03-01 08:13:08,Afferden,thermostaat,temperatuuralarm,laag,Automatische melding van temperatuuralarm ontvangen van thermostaat in Afferden om 2025-03-01 08:13:08.
1e0ac36b-6e31-4ebf-b9e1-a78a169f384c,2025-02-03 01:48:42,Everdingen,auto,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van auto in Everdingen om 2025-02-03 01:48:42.
f9c28b84-01c1-4dba-a4f2-446f2170aa37,2025-01-13 21:06:08,Tinallinge,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Tinallinge om 2025-01-13 21:06:08.
de7f4d89-04f0-4e74-82e5-317eb9446e2d,2025-03-21 12:13:41,Hobrede,paniekknop,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Hobrede om 2025-03-21 12:13:41.
747fadec-a83f-4400-8b53-8d8fd46149bc,2025-03-22 20:30:57,Lettelbert,bewegingssensor,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Lettelbert om 2025-03-22 20:30:57.
a6ca9785-3fcb-4636-a0a7-f57574b2a195,2025-04-07 00:57:49,Zeerijp,deursensor,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van deursensor in Zeerijp om 2025-04-07 00:57:49.
e601158a-ebd3-4318-96e5-b90a01610cc3,2025-01-02 21:26:21,Hooglanderveen,medisch alarm,paniekknop geactiveerd,laag,Automatische melding van paniekknop geactiveerd ontvangen van medisch alarm in Hooglanderveen om 2025-01-02 21:26:21.
7e9544bb-350b-458b-bb06-4c8362c5a965,2025-03-15 05:54:26,Oosterzee,smartwatch,valdetectie,laag,Automatische melding van valdetectie ontvangen van smartwatch in Oosterzee om 2025-03-15 05:54:26.
5f890053-d544-454e-96e2-b9c12504b2e0,2025-04-13 01:19:56,Wateren,bewegingssensor,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Wateren om 2025-04-13 01:19:56.
f34adaa6-034b-44f1-8b6e-2e628212a419,2025-01-18 20:42:05,Numansdorp,thermostaat,temperatuuralarm,hoog,Automatische melding van temperatuuralarm ontvangen van thermostaat in Numansdorp om 2025-01-18 20:42:05.
4f8dc53a-a942-4223-9dac-f7749ffdcee1,2025-04-25 03:20:12,Sirjansland,watermelder,waterlekkage,laag,Automatische melding van waterlekkage ontvangen van watermelder in Sirjansland om 2025-04-25 03:20:12.
55a6e5bf-1458-4500-a1ee-1d3106e05588,2025-03-28 20:57:12,Den Andel,fietssensor,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Den Andel om 2025-03-28 20:57:12.
ea90aab0-667f-4f3b-9793-f30c5919b397,2025-02-17 19:45:52,Maassluis,auto,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van auto in Maassluis om 2025-02-17 19:45:52.
391f379a-3343-4f88-b431-92a0e0be4965,2025-04-14 09:40:19,Leersum,paniekknop,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Leersum om 2025-04-14 09:40:19.
190c0820-55db-47a7-9240-63eff2f66463,2025-03-28 09:59:20,Tinallinge,deursensor,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van deursensor in Tinallinge om 2025-03-28 09:59:20.
3803de64-3ec6-41a7-a550-b18214c62b01,2025-01-28 23:03:11,Wolvega,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Wolvega om 2025-01-28 23:03:11.
09b5d9a2-3eb2-4aac-9ac9-367a395507df,2025-03-22 11:28:00,Oosterwolde,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Oosterwolde om 2025-03-22 11:28:00.
b101ebda-d409-4221-91c8-39bfaad92e70,2025-05-01 22:16:03,Nieuwerbrug aan den Rijn,paniekknop,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Nieuwerbrug aan den Rijn om 2025-05-01 22:16:03.
c8da1dcf-5eb9-4b05-a0ba-58fa64306908,2025-02-18 15:42:57,Foxwolde,auto,automatische noodstop,laag,Automatische melding van automatische noodstop ontvangen van auto in Foxwolde om 2025-02-18 15:42:57.
686c3f66-114c-4a4f-ab29-b5306548c1a6,2025-04-23 21:21:00,Westzaan,smartwatch,valdetectie,middel,Automatische melding van valdetectie ontvangen van smartwatch in Westzaan om 2025-04-23 21:21:00.
58925c95-7ba4-40e6-b7e4-cfa2cda25e72,2025-01-13 03:23:24,Midlum,thermostaat,temperatuuralarm,laag,Automatische melding van temperatuuralarm ontvangen van thermostaat in Midlum om 2025-01-13 03:23:24.
1b0b8ec9-3259-4f1c-9905-b1e6bbcd6879,2025-04-18 23:02:06,Hornhuizen,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Hornhuizen om 2025-04-18 23:02:06.
3e884484-fea9-4f98-b981-a91dfa399160,2025-03-11 00:33:45,Kootwijkerbroek,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Kootwijkerbroek om 2025-03-11 00:33:45.
89fe7c37-e31b-4873-9f17-661d11ba98ee,2025-01-28 20:29:12,Purmerland,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Purmerland om 2025-01-28 20:29:12.
07365dd4-3317-4805-8b2f-be90b6cf661b,2025-05-06 22:09:19,Schinveld,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Schinveld om 2025-05-06 22:09:19.
4be20fb1-ad80-42db-a3a3-5a36473d83e8,2025-02-01 00:59:23,Middelie,auto,automatische noodstop,laag,Automatische melding van automatische noodstop ontvangen van auto in Middelie om 2025-02-01 00:59:23.
d06bccd8-8426-40c1-bda5-f80df3c9f764,2025-01-30 03:42:44,Reek,smartwatch,hartslagalarm,hoog,Automatische melding van hartslagalarm ontvangen van smartwatch in Reek om 2025-01-30 03:42:44.
ffa08c88-f803-4346-88aa-94b2237d6a0b,2025-03-24 12:56:32,Terherne,smartwatch,valdetectie,laag,Automatische melding van valdetectie ontvangen van smartwatch in Terherne om 2025-03-24 12:56:32.
53e09bf5-36b2-4182-9af2-e7f7d5bc5e87,2025-03-06 20:09:43,Wezuperbrug,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Wezuperbrug om 2025-03-06 20:09:43.
1d953acd-64ac-4394-ad05-426fea0a44cf,2025-05-09 13:51:13,Kerkrade,slimme deurbel,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Kerkrade om 2025-05-09 13:51:13.
acb333f6-87b0-4f0d-89f8-c8aba8c03682,2025-03-13 14:16:00,Boskoop,thermostaat,temperatuuralarm,laag,Automatische melding van temperatuuralarm ontvangen van thermostaat in Boskoop om 2025-03-13 14:16:00.
c1146994-f80e-474b-9287-d8b70d6303e4,2025-01-14 23:39:19,Landsmeer,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Landsmeer om 2025-01-14 23:39:19.
0404e197-e433-4770-8510-d953849ae2c5,2025-03-01 08:40:37,Dokkum,paniekknop,paniekknop geactiveerd,laag,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Dokkum om 2025-03-01 08:40:37.
306f5d4d-4dbb-468e-8bbc-922da3071310,2025-01-23 09:49:33,Olterterp,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Olterterp om 2025-01-23 09:49:33.
3be8577d-ea59-4b7f-b90b-6d0dd7574b7e,2025-04-16 01:34:48,Haler,smartwatch,hartslagalarm,laag,Automatische melding van hartslagalarm ontvangen van smartwatch in Haler om 2025-04-16 01:34:48.
805341ea-3b42-4502-bcfa-e97dd1881e54,2025-04-13 04:40:17,Mussel,medisch alarm,paniekknop geactiveerd,middel,Automatische melding van paniekknop geactiveerd ontvangen van medisch alarm in Mussel om 2025-04-13 04:40:17.
e5104428-923b-4ec7-b88d-0825191d7b2b,2025-03-22 13:39:32,Reutum,auto,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van auto in Reutum om 2025-03-22 13:39:32.
62b63dd6-30a5-4d41-b31b-24821c6b9d0c,2025-03-31 09:03:41,Bears,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Bears om 2025-03-31 09:03:41.
a1c29265-f39a-4c69-af62-482a7d9b9fe4,2025-01-22 03:35:00,Starnmeer,medisch alarm,hartslagalarm,hoog,Automatische melding van hartslagalarm ontvangen van medisch alarm in Starnmeer om 2025-01-22 03:35:00.
560da9fb-ea89-4d12-afe6-64b94ef7088d,2025-01-03 10:23:09,Terherne,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Terherne om 2025-01-03 10:23:09.
ef80bc51-f643-4ad0-b553-395056f34530,2025-02-08 04:00:41,Handel,rookmelder,rookdetectie,middel,Automatische melding van rookdetectie ontvangen van rookmelder in Handel om 2025-02-08 04:00:41.
404ecefb-7726-48d3-b736-5d01e9522a0e,2025-04-23 19:31:28,Tripscompagnie,slimme deurbel,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Tripscompagnie om 2025-04-23 19:31:28.
aa736b8e-338c-4dce-a490-4622ff827787,2025-04-12 11:19:36,Geijsteren,medisch alarm,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van medisch alarm in Geijsteren om 2025-04-12 11:19:36.
740185cb-da01-4bda-b5e9-ad8d2daa366b,2025-01-16 02:55:31,Delwijnen,paniekknop,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Delwijnen om 2025-01-16 02:55:31.
8d44d20c-6421-45be-b613-3142edf40d14,2025-03-24 15:26:04,Ursem,bewegingssensor,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Ursem om 2025-03-24 15:26:04.
4513f7e9-ca62-4c2c-b75a-4be52be67587,2025-03-14 06:15:43,Clinge,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Clinge om 2025-03-14 06:15:43.
42e67bff-368e-4682-bd52-5d9766bc8f42,2025-04-17 01:13:11,Zuidveen,bewegingssensor,bewegingsdetectie,laag,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Zuidveen om 2025-04-17 01:13:11.
fe9f0ea1-78ce-4604-b660-b83d0370ff60,2025-04-03 13:50:59,Leur,watermelder,waterlekkage,middel,Automatische melding van waterlekkage ontvangen van watermelder in Leur om 2025-04-03 13:50:59.
f361db74-326a-4f2a-b1f3-77c74bc406b9,2025-03-25 14:09:29,St. Willebrord,watermelder,waterlekkage,middel,Automatische melding van waterlekkage ontvangen van watermelder in St. Willebrord om 2025-03-25 14:09:29.
5cba6fea-0f1f-4849-bf26-ecd08d80f5ae,2025-03-07 15:47:08,Overdinkel,smartwatch,hartslagalarm,laag,Automatische melding van hartslagalarm ontvangen van smartwatch in Overdinkel om 2025-03-07 15:47:08.
7b24062d-9cc7-44ed-a633-31ddb1494fa2,2025-02-02 14:42:28,Eldersloo,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Eldersloo om 2025-02-02 14:42:28.
f53bb4de-b746-4450-aba7-92f0a7692f3a,2025-02-14 23:02:53,Waterhuizen,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Waterhuizen om 2025-02-14 23:02:53.
9cfb0011-26dc-4d46-8887-76e983d9d4e4,2025-01-01 16:09:13,Sint Jansklooster,auto,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van auto in Sint Jansklooster om 2025-01-01 16:09:13.
24af7cfd-f84b-4a48-b1bd-9342156f376b,2025-05-04 08:30:13,Sibrandahûs,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Sibrandahûs om 2025-05-04 08:30:13.
746dd697-4803-47c5-871c-ff2b111a0a53,2025-01-04 00:38:16,Nijeholtwolde,slimme deurbel,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Nijeholtwolde om 2025-01-04 00:38:16.
7e169a82-660a-40da-a38b-51fa93d5d288,2025-03-01 00:39:30,Exloo,smartwatch,valdetectie,hoog,Automatische melding van valdetectie ontvangen van smartwatch in Exloo om 2025-03-01 00:39:30.
7e479b71-5410-46d3-bf31-446227891ad9,2025-02-05 10:03:08,Biddinghuizen,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Biddinghuizen om 2025-02-05 10:03:08.
ad9b7193-b021-476f-b002-97180a1f68c6,2025-01-30 23:28:53,Gaanderen,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Gaanderen om 2025-01-30 23:28:53.
a06c40b6-1e9f-4a10-800e-0e4714d43bf7,2025-01-26 11:41:47,Smalle Ee,fietssensor,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Smalle Ee om 2025-01-26 11:41:47.
2af2510e-0340-48c0-9676-a78d7519af10,2025-05-01 16:01:24,Nijbroek,rookmelder,rookdetectie,middel,Automatische melding van rookdetectie ontvangen van rookmelder in Nijbroek om 2025-05-01 16:01:24.
ae6bf346-6600-4d37-a548-b0021be0663e,2025-02-15 04:46:37,Bemmel,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Bemmel om 2025-02-15 04:46:37.
4e30dbb8-56aa-4626-87c8-9d3785a59f45,2025-04-04 06:46:09,Beesd,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Beesd om 2025-04-04 06:46:09.
0c89f223-0c02-4c80-bd0f-e7152905d7a1,2025-01-14 08:54:03,Schuinesloot,auto,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van auto in Schuinesloot om 2025-01-14 08:54:03.
9da66683-3413-4fb2-9ca4-d9cb58d789a5,2025-04-07 17:39:07,Veenklooster,watermelder,waterlekkage,hoog,Automatische melding van waterlekkage ontvangen van watermelder in Veenklooster om 2025-04-07 17:39:07.
de5a9104-5a81-429e-9edf-c983c7f32a71,2025-04-06 17:03:15,Nieuwer Ter Aa,auto,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van auto in Nieuwer Ter Aa om 2025-04-06 17:03:15.
223fcb93-b75a-49cd-bfe0-8c4b34e9768b,2025-02-20 01:48:24,Oosterend,smartwatch,valdetectie,hoog,Automatische melding van valdetectie ontvangen van smartwatch in Oosterend om 2025-02-20 01:48:24.
031329b8-0258-46cb-bff4-508d9d399d92,2025-03-24 06:44:56,Winterswijk Brinkheurne,fietssensor,ongeval gedetecteerd,laag,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Winterswijk Brinkheurne om 2025-03-24 06:44:56.
04431c05-d5b0-49bd-a6c8-bc77d70d362b,2025-01-13 09:30:47,Terherne,smartwatch,hartslagalarm,laag,Automatische melding van hartslagalarm ontvangen van smartwatch in Terherne om 2025-01-13 09:30:47.
fbc6ef45-5f83-4b83-9d4f-202e3ba8b861,2025-04-04 12:36:37,Niehove,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Niehove om 2025-04-04 12:36:37.
febdc571-b030-44bf-9349-e2e6fa8e5331,2025-02-28 03:13:50,Breezand,thermostaat,temperatuuralarm,laag,Automatische melding van temperatuuralarm ontvangen van thermostaat in Breezand om 2025-02-28 03:13:50.
44579cd2-48fa-40da-a8d2-7e7c60b28bdb,2025-02-22 13:32:15,Sintjohannesga,watermelder,waterlekkage,middel,Automatische melding van waterlekkage ontvangen van watermelder in Sintjohannesga om 2025-02-22 13:32:15.
4843c743-9196-412c-bcce-ee3fcc2d83fa,2025-02-23 10:29:45,Kolham,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Kolham om 2025-02-23 10:29:45.
a2da500d-2f0e-4145-84df-132029c8ef62,2025-03-13 16:37:12,Heinkenszand,paniekknop,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Heinkenszand om 2025-03-13 16:37:12.
cd607d0a-cafe-49ec-839d-f4f656e20024,2025-01-26 18:33:42,Luddeweer,paniekknop,paniekknop geactiveerd,laag,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Luddeweer om 2025-01-26 18:33:42.
0ca3a038-f148-420d-a1ab-dad05850e5fb,2025-03-15 06:54:01,Saasveld,slimme deurbel,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Saasveld om 2025-03-15 06:54:01.
4c781078-2cf2-40fb-8e76-07bd2ccf4ecd,2025-03-26 10:07:21,Drunen,rookmelder,rookdetectie,laag,Automatische melding van rookdetectie ontvangen van rookmelder in Drunen om 2025-03-26 10:07:21.
7260d342-3947-4630-a59f-8ff43ff0258f,2025-03-14 00:52:31,Kropswolde,watermelder,waterlekkage,middel,Automatische melding van waterlekkage ontvangen van watermelder in Kropswolde om 2025-03-14 00:52:31.
f56ed73c-5fd6-4d05-a288-c89acf721e5d,2025-01-03 00:58:27,Oud Gastel,thermostaat,temperatuuralarm,laag,Automatische melding van temperatuuralarm ontvangen van thermostaat in Oud Gastel om 2025-01-03 00:58:27.
8e44e587-1084-48ca-a9c0-34dc44dcdfc2,2025-01-21 09:50:21,Delfzijl,watermelder,waterlekkage,laag,Automatische melding van waterlekkage ontvangen van watermelder in Delfzijl om 2025-01-21 09:50:21.
ebe2559e-3e6e-4908-a94a-a0bdd257d8f0,2025-01-13 14:00:49,Heukelom,slimme deurbel,deur geforceerd,hoog,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Heukelom om 2025-01-13 14:00:49.
04ddc568-3528-427e-9866-7c2951ec2d7d,2025-01-14 11:29:48,Horst,deursensor,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van deursensor in Horst om 2025-01-14 11:29:48.
25a22264-ba20-4832-9695-94e1bd6dc9ae,2025-04-10 14:09:24,Achthuizen,fietssensor,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Achthuizen om 2025-04-10 14:09:24.
5e578570-9ee8-407d-b434-41821ee2d618,2025-02-18 12:06:38,Gameren,slimme deurbel,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van slimme deurbel in Gameren om 2025-02-18 12:06:38.
fa537076-67fb-497b-9456-cb72bc176f5e,2025-05-01 03:12:57,Feerwerd,bewegingssensor,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Feerwerd om 2025-05-01 03:12:57.
172112a0-44d7-4697-b92e-1912b9bafcc1,2025-01-09 18:38:04,Krewerd,deursensor,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van deursensor in Krewerd om 2025-01-09 18:38:04.
632b0ba0-3219-434b-86ba-a8f94715070e,2025-03-03 02:46:35,Diphoorn,thermostaat,temperatuuralarm,laag,Automatische melding van temperatuuralarm ontvangen van thermostaat in Diphoorn om 2025-03-03 02:46:35.
c885a6cf-e81e-4e92-a461-b65f5a39d7ed,2025-05-12 08:41:02,Maarssen,slimme deurbel,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Maarssen om 2025-05-12 08:41:02.
fe76f307-bc6d-4c7b-8536-1987d9488c9d,2025-05-06 11:28:52,Dearsum,paniekknop,paniekknop geactiveerd,hoog,Automatische melding van paniekknop geactiveerd ontvangen van paniekknop in Dearsum om 2025-05-06 11:28:52.
4afad202-0814-43af-abdf-f21a197eec08,2025-01-10 07:28:50,Earnewâld,bewegingssensor,bewegingsdetectie,middel,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Earnewâld om 2025-01-10 07:28:50.
8f5dad68-a10d-402c-ac43-4c735865d0df,2025-01-05 16:52:30,Wezuperbrug,rookmelder,rookdetectie,hoog,Automatische melding van rookdetectie ontvangen van rookmelder in Wezuperbrug om 2025-01-05 16:52:30.
8ff87057-3cf1-4cd7-8cc0-b856c4112894,2025-04-07 02:14:15,Stein,deursensor,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van deursensor in Stein om 2025-04-07 02:14:15.
09facfe8-87a4-4e08-92ea-5b5ae255bc29,2025-05-05 08:47:15,Lage Mierde,bewegingssensor,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Lage Mierde om 2025-05-05 08:47:15.
3403cbaf-2627-4901-8146-57a56bb80f1f,2025-01-08 05:36:53,Beverwijk,deursensor,deur geforceerd,laag,Automatische melding van deur geforceerd ontvangen van deursensor in Beverwijk om 2025-01-08 05:36:53.
4f953065-5d89-43ec-b26f-7dddf77b71c0,2025-04-20 01:08:05,Ter Aard,smartwatch,hartslagalarm,laag,Automatische melding van hartslagalarm ontvangen van smartwatch in Ter Aard om 2025-04-20 01:08:05.
2794405e-34e4-4622-a9f8-ae04a60ae46b,2025-05-09 06:37:35,Steenwijkerwold,thermostaat,temperatuuralarm,middel,Automatische melding van temperatuuralarm ontvangen van thermostaat in Steenwijkerwold om 2025-05-09 06:37:35.
68356868-c3e5-4a2d-a14c-313267d844ec,2025-05-06 05:21:23,Nieuwkuijk,smartwatch,valdetectie,middel,Automatische melding van valdetectie ontvangen van smartwatch in Nieuwkuijk om 2025-05-06 05:21:23.
f1c458e6-3e63-4dba-9f8b-ae4acbbd4d37,2025-04-06 05:14:10,Ewijk,rookmelder,rookdetectie,middel,Automatische melding van rookdetectie ontvangen van rookmelder in Ewijk om 2025-04-06 05:14:10.
d2b9bfd6-205c-4b86-9835-7e212f7dd185,2025-02-19 19:44:59,Warmenhuizen,deursensor,deur geforceerd,hoog,Automatische melding van deur geforceerd ontvangen van deursensor in Warmenhuizen om 2025-02-19 19:44:59.
6299b6df-4584-4444-97cb-72f2a6f34779,2025-02-06 19:54:24,Heerle,auto,ongeval gedetecteerd,middel,Automatische melding van ongeval gedetecteerd ontvangen van auto in Heerle om 2025-02-06 19:54:24.
d50f3d58-586a-4845-9e9f-4b5b97c6af9f,2025-03-07 16:31:33,Den Dolder,watermelder,waterlekkage,hoog,Automatische melding van waterlekkage ontvangen van watermelder in Den Dolder om 2025-03-07 16:31:33.
d20359aa-eabb-46ae-9ce3-f5e10193a788,2025-02-22 00:30:30,Bitgummole,fietssensor,ongeval gedetecteerd,hoog,Automatische melding van ongeval gedetecteerd ontvangen van fietssensor in Bitgummole om 2025-02-22 00:30:30.
cc9763f5-d98a-4d7c-a0f1-caa5d2ba6c04,2025-02-22 09:58:13,Vrouwenpolder,bewegingssensor,bewegingsdetectie,hoog,Automatische melding van bewegingsdetectie ontvangen van bewegingssensor in Vrouwenpolder om 2025-02-22 09:58:13.
09066ab4-3807-40b2-acb8-73441833627a,2025-03-05 09:11:24,Wintelre,deursensor,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van deursensor in Wintelre om 2025-03-05 09:11:24.
3736557a-ed4f-40d5-9c48-8a8b0da5bdcc,2025-04-01 03:49:34,Cromvoirt,slimme deurbel,deur geforceerd,middel,Automatische melding van deur geforceerd ontvangen van slimme deurbel in Cromvoirt om 2025-04-01 03:49:34.
d252ce97-0e84-4478-99e5-b7b53b31aecb,2025-01-17 18:17:39,Midwoud,medisch alarm,hartslagalarm,hoog,Automatische melding van hartslagalarm ontvangen van medisch alarm in Midwoud om 2025-01-17 18:17:39.
